ID,year,author,title,obtained,area metric,log area,depth metric,log depth,volume metric,log volume,distance metric,log distance,sp rich metric,log sp rich,aqua terra,fresh saline,in situ lab,natural modified,archaea,bacteria,fungi,algae,protozoa,pathogens,geographic location,local location,isolated continuous,DNI,NDM,depth,volume,area,sp rich,comment
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,shooting range 4,isolated,NA,NA,1.12,1.258,1.226,1.75,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,shooting range 5,isolated,NA,NA,1.4,1.964,1.823,1.6,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,morotvaközi holt meder egyek,isolated,NA,NA,1.6,4.017,3.813,1.87,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,egyeki holt tisza egyek,isolated,NA,NA,1.5,4.924,4.748,1.9,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,tiszadobi holt tisza darab tisza,isolated,NA,NA,1.6,5.128,4.924,2.08,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,tiszadobi holt tisza sziics tisza,isolated,NA,NA,2.5,5.565,5.167,1.84,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,tiszadobi holt tisza fah tisza,isolated,NA,NA,3.6,5.891,5.334,1.9,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,holt szamos géberjén,isolated,NA,NA,2.2,5.696,5.354,1.91,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,tiszadobi holt tisza malom tisza kanyar,isolated,NA,NA,3.2,6.013,5.508,1.8,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,holt szamos tunyogmatolcs ,isolated,NA,NA,3.5,6.43,5.886,1.9,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,natural velencei,isolated,NA,NA,1.5,7.572,7.396,1.98,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,kiskörei-tározó ,isolated,NA,NA,1.3,8.218,8.104,2.1,"Taken from the paper by eye, have emailed for the original dataset"
13,2016,Bolgovics et al,Species-area relationship (SAR) for benthic diatoms: a study on aquatic islands,graph,m2,yes,m,no,m3,yes,NA,NA,chao1,no,aqua,fresh,in situ,modified,no,no,no,yes,no,no,hungary,natural balaton,isolated,NA,NA,3.3,9.292,8.772,2.2,"Taken from the paper by eye, have emailed for the original dataset"
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,altausseer see,isolated,NA,NA,NA,NA,2100000,166,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,augstsee,isolated,NA,NA,NA,NA,23000,183,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,badesee aich,isolated,NA,NA,NA,NA,4800,186,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,bodensee steirischer,isolated,NA,NA,NA,NA,76900,146,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,fuschlsee,isolated,NA,NA,NA,NA,2650000,206,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,grafenbergsee,isolated,NA,NA,NA,NA,15000,100,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,egelsee,isolated,NA,NA,NA,NA,8000,200,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,hallstättersee,isolated,NA,NA,NA,NA,8550000,271,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,hüttensee,isolated,NA,NA,NA,NA,31416,226,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,imsee,isolated,NA,NA,NA,NA,60000,161,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,irrsee,isolated,NA,NA,NA,NA,3548700,226,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,krottensee,isolated,NA,NA,NA,NA,64000,227,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,loibersbacher teich 1,isolated,NA,NA,NA,NA,600,77,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,loibersbacher teich 2,isolated,NA,NA,NA,NA,600,71,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,miesbodensee,isolated,NA,NA,NA,NA,9600,148,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,mondsee,isolated,NA,NA,NA,NA,13780000,224,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,nussensee,isolated,NA,NA,NA,NA,100000,178,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,oberer sonntagskarsee,isolated,NA,NA,NA,NA,38013,157,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,obersee,isolated,NA,NA,NA,NA,60000,209,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,obertrumersee,isolated,NA,NA,NA,NA,4880000,214,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,oedensee,isolated,NA,NA,NA,NA,199200,204,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,prebersee,isolated,NA,NA,NA,NA,60000,188,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,riesachsee,isolated,NA,NA,NA,NA,170900,224,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,schwarzensee,isolated,NA,NA,NA,NA,480000,81,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,sommersbergsee,isolated,NA,NA,NA,NA,22000,155,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,unterer sonntagskarsee,isolated,NA,NA,NA,NA,31416,182,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,wallersee,isolated,NA,NA,NA,NA,6100000,187,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,wirpitschsee,isolated,NA,NA,NA,NA,76900,195,
14,2016,Grossman et al,Molecular investigation of protistan diversity along an elevation transect of alpine naturals,supplement,m2,no,NA,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,no,no,no,no,yes,no,austria,wolfgangsee,isolated,NA,NA,NA,NA,12840000,253,
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Deep-sea,continuous,NA,NA,NA,NA,16,8,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Deep-sea,continuous,NA,NA,NA,NA,17.6,7.8,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Deep-sea,continuous,NA,NA,NA,NA,18.4,8.2,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Deep-sea,continuous,NA,NA,NA,NA,19,8.25,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Deep-sea,continuous,NA,NA,NA,NA,19.4,8.3,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Deep-sea,continuous,NA,NA,NA,NA,19.6,8.35,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Deep-sea,continuous,NA,NA,NA,NA,19.8,8.4,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Deep-sea,continuous,NA,NA,NA,NA,19.9,8.4,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Deep-sea,continuous,NA,NA,NA,NA,20,8.4,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Surface-sea,continuous,NA,NA,NA,NA,16,7.7,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Surface-sea,continuous,NA,NA,NA,NA,17.6,7.8,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Surface-sea,continuous,NA,NA,NA,NA,18.4,7.7,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Surface-sea,continuous,NA,NA,NA,NA,19,7.6,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Surface-sea,continuous,NA,NA,NA,NA,19.4,7.8,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Surface-sea,continuous,NA,NA,NA,NA,19.6,7.9,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Surface-sea,continuous,NA,NA,NA,NA,19.8,8,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Surface-sea,continuous,NA,NA,NA,NA,19.9,8.1,tried contacting for dataset with no luck
15,2013,Zinger et al,Bacterial taxa-area and distancy-decay relationships in marine environments,graph,km2,yes,NA,NA,NA,NA,km,yes,OTUs,yes,aqua,saline,in situ,natural,no,yes,no,no,no,no,global,Surface-sea,continuous,NA,NA,NA,NA,20,8.1,tried contacting for dataset with no luck
