"studyID","datasetID","year","author","title","obtained","area_metric","log_area","depth_metric","log_depth","volume_metric","log_volume","distance_metric","log_distance","sp_rich_metric","log_sp_rich","aqua_terra","fresh_saline","in_situ_lab","natural_modified","taxa","archipelago_type","expanded_archipelago_type","geographic_location","local_location","sample","DNI","NDM","depth_original","volume_original","area_original","species_original","volume","area","species","depth","rho","Depth_Area","logArea","SpearmansCC"
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA28",0,780.6151,10,53.19,124.4070691,14,53190000,1244070.691,14,10,2984,"Area",14.0338993762295,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA29",14,777.6563,10,10.21,38.25281755,16,10210000,382528.1755,16,10,2984,"Area",12.8545575909738,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA30",1,760.7225,10,1.42,7.745571716,5,1420000,77455.71716,5,10,2984,"Area",11.2574616605512,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA31",0,821.8314,10,1.16,6.711397976,9,1160000,67113.97976,9,10,2984,"Area",11.1141476434354,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA32",0,836.9311,10,26.76,100.6919715,14,26760000,1006919.715,14,10,2984,"Area",13.8224064416107,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA33",0,775.7463,10,1.74,8.817614827,11,1740000,88176.14827,11,10,2984,"Area",11.3870917776449,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA34",0,775.8801,10,11.87,40.38910055,18,11870000,403891.0055,18,10,2984,"Area",12.9089003321775,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA35",0,572.2108,10,4.05,10.30835089,11,4050000,103083.5089,11,10,2984,"Area",11.543294704738,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA36",0,559.2551,10,48.68,40.38910055,17,48680000,403891.0055,17,10,2984,"Area",12.9089003321775,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA37",0,483.9553,10,17.82,87.91747041,18,17820000,879174.7041,18,10,2984,"Area",13.6867389101608,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA38",0,521.8701,10,8.16,23.24778564,9,8160000,232477.8564,9,10,2984,"Area",12.3565502581835,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA39",0,461.5317,10,5.6,19.79203372,13,5600000,197920.3372,13,10,2984,"Area",12.1956198913435,0.606286865435811
5,17,2017,"Glassman et al","The theory of island biogeography applies to ectomycorrhizal fungi in subalpine tree “islands” at a fine scale","supplement",NA,NA,"cm",NA,"m3","no","m",NA,"species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","pinus albicaulis","PA40",0,325.4637,10,3.05,13.12338776,19,3050000,131233.8776,19,10,2984,"Area",11.7847363355754,0.606286865435811
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","1",NA,NA,1.5,1.61502896,1.4389377,11,41212499.99,274749.9993,22,150,3562,"Depth",12.5236168697181,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","2",NA,NA,0.75,0.548082171,0.67302091,7,3532500.004,47100.00031,14,75,3562,"Depth",10.7600282865862,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","3",NA,NA,1.5,1.928293412,1.75220215,10,84779999.95,565199.9959,19,150,3562,"Depth",13.2449349225384,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","4",NA,NA,1.5,1.819148943,1.64305768,7,65940000.03,439599.9962,13,150,3562,"Depth",12.9936204928674,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","5",NA,NA,1.5,1.849112166,1.67302091,12,70649999.97,471000.0031,21,150,3562,"Depth",13.0626133795803,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","6",NA,NA,0.8,0.752202153,0.84911217,10,5651999.998,70650.00062,24,80,3562,"Depth",11.1654933968883,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","7",NA,NA,1.5,1.957451641,1.78136038,5,90667500.01,604449.9973,11,150,3562,"Depth",13.3120742281633,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","8",NA,NA,1,1.371990911,1.37199091,1,23549999.97,235499.9992,9,100,3562,"Depth",12.3694661890416,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","9",NA,NA,1,1.518118947,1.51811895,7,32969999.99,329700.0022,15,100,3562,"Depth",12.7059384357326,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","10",NA,NA,1.5,2.070960916,1.89486966,7,117750000.1,785000.0059,11,150,3562,"Depth",13.5734390042805,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","11",NA,NA,0.7,0.518118947,0.67302091,10,3296999.999,47100.00031,18,70,3562,"Depth",10.7600282865862,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","12",NA,NA,0.5,0.195899652,0.49692965,4,1569999.999,31400.00014,15,50,3562,"Depth",10.3545631763549,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","13",NA,NA,0.5,0.195899652,0.49692965,13,1569999.999,31400.00014,26,50,3562,"Depth",10.3545631763549,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","15",NA,NA,0.8,1.002079626,1.09898964,10,10047999.99,125600.0002,28,80,3562,"Depth",11.7408575346086,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","16",NA,NA,0.2,-0.804100348,-0.1051303,7,156999.9999,7850.000782,22,20,3562,"Depth",8.96826891039428,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","17",NA,NA,0.2,-0.804100348,-0.1051303,15,156999.9999,7850.000782,30,20,3562,"Depth",8.96826891039428,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","18",NA,NA,0.3,-0.150887834,0.37199091,13,706499.9997,23549.99992,22,30,3562,"Depth",10.0668810960475,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","19",NA,NA,0.3,-0.150887834,0.37199091,11,706499.9997,23549.99992,28,30,3562,"Depth",10.0668810960475,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","20",NA,NA,0.8,0.752202153,0.84911217,11,5651999.998,70650.00062,30,80,3562,"Depth",11.1654933968883,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","21",NA,NA,0.2,-0.804100348,-0.1051303,4,156999.9999,7850.000782,18,20,3562,"Depth",8.96826891039428,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","22",NA,NA,1.5,1.627263417,1.45117216,9,42390000.04,282600.0016,14,150,3562,"Depth",12.5517877548943,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","23",NA,NA,1,2.015443588,2.01544359,13,103620000,1036200.005,17,100,3562,"Depth",13.8510707381881,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","24",NA,NA,1,1.292809665,1.29280967,5,19624999.98,196250.0021,15,100,3562,"Depth",12.1871446463453,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","25",NA,NA,0.3,-0.27582657,0.24705218,6,529875.0005,17662.50021,18,30,3562,"Depth",9.77919903888238,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","26",NA,NA,1.5,1.576110894,1.40001964,5,37679999.99,251200.0029,6,150,3562,"Depth",12.4340047251208,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","31",NA,NA,0.1,-3.105130343,-2.1051303,2,785.0000005,78.50000782,6,10,3562,"Depth",4.36309872440619,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","32",NA,NA,0.1,-3.105130343,-2.1051303,4,785.0000005,78.50000782,9,10,3562,"Depth",4.36309872440619,0.0513984923795079
6,18,2017,"Varbiro et al","Functional redundance modifies species-area relationship for freshwater phytoplankton","author","m2","yes","m","no","m3","yes",NA,NA,"species","no","aqua","fresh","in situ","natural","algae","lacustrine","lacustrine fresh","hungary","hortobágy national park ","33",NA,NA,0.1,-3.105130343,-2.1051303,3,785.0000005,78.50000782,10,10,3562,"Depth",4.36309872440619,0.0513984923795079
