studyID,datasetID,year,author,title,obtained,area_metric,log_area,depth_metric,log_depth,volume_metric,log_volume,distance_metric,log_distance,sp_rich_metric,log_sp_rich,aqua_terra,fresh_saline,in_situ_lab,natural_modified,taxa,archipelago_type,expanded_archipelago_type,geographic_location,local_location,sample,DNI,NDM,depth_original,volume_original,area_original,species_original,volume,area,species,depth,rho,Depth_Area
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12499,NA,NA,0.8,5.592398846,5.68930886,18,3.91E+11,4890000010,26,80,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12522,NA,NA,1.5,4.217483944,4.04139269,4,16499999992,110000001.2,9,150,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12523,NA,NA,0.9,3.883661435,3.92941893,42,7649999997,85000000.84,50,90,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12524,NA,NA,2.5,5.565257343,5.16731734,29,3.68E+11,1470000018,32,250,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12526,NA,NA,1.6,5.128399269,4.92427929,44,1.34E+11,840000007.6,49,160,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12527,NA,NA,3.6,5.890756252,5.33445375,35,7.78E+11,2159999994,38,360,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12528,NA,NA,0.9,3.883661435,3.92941893,49,7649999997,85000000.84,55,90,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12529,NA,NA,2.5,5.565257343,5.16731734,40,3.68E+11,1470000018,52,250,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12531,NA,NA,3.6,5.890756252,5.33445375,53,7.78E+11,2159999994,60,360,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12532,NA,NA,1.6,4.017033339,3.81291336,5,10399999993,65000000.5,8,160,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12533,NA,NA,1.5,4.924279286,4.74818803,10,83999999988,560000003.9,18,150,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12535,NA,NA,2,4.84509804,4.54406804,32,69999999998,349999996.5,49,200,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12550,NA,NA,2,4.84509804,4.54406804,7,69999999998,349999996.5,14,200,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12570,NA,NA,1.5,4.217483944,4.04139269,4,16499999992,110000001.2,18,150,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12592,NA,NA,1.6,4.017033339,3.81291336,26,10399999993,65000000.5,30,160,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12595,NA,NA,2.5,5.565257343,5.16731734,18,3.68E+11,1470000018,19,250,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12597,NA,NA,1.6,4.017033339,3.81291336,15,10399999993,65000000.5,31,160,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12598,NA,NA,1.6,5.128399269,4.92427929,20,1.34E+11,840000007.6,33,160,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12599,NA,NA,2.5,5.565257343,5.16731734,21,3.68E+11,1470000018,29,250,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12600,NA,NA,3.6,5.890756252,5.33445375,16,7.78E+11,2159999994,17,360,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12604,NA,NA,0.9,3.883661435,3.92941893,15,7649999997,85000000.84,22,90,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12605,NA,NA,1.6,4.017033339,3.81291336,9,10399999993,65000000.5,16,160,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12606,NA,NA,0.9,3.883661435,3.92941893,23,7649999997,85000000.84,32,90,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12608,NA,NA,2.5,5.565257343,5.16731734,25,3.68E+11,1470000018,32,250,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12610,NA,NA,3.6,5.890756252,5.33445375,37,7.78E+11,2159999994,40,360,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12612,NA,NA,1.6,5.128399269,4.92427929,18,1.34E+11,840000007.6,23,160,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12677,NA,NA,3.6,5.890756252,5.33445375,28,7.78E+11,2159999994,30,360,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12678,NA,NA,1.6,5.128399269,4.92427929,31,1.34E+11,840000007.6,36,160,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12679,NA,NA,2.5,5.565257343,5.16731734,33,3.68E+11,1470000018,38,250,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,12680,NA,NA,0.9,3.883661435,3.92941893,5,7649999997,85000000.84,9,90,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13203,NA,NA,3.3,9.292300385,8.77378645,12,1.96E+15,5.94E+12,12,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13204,NA,NA,3.3,9.292300385,8.77378645,8,1.96E+15,5.94E+12,9,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13205,NA,NA,3.3,9.292300385,8.77378645,11,1.96E+15,5.94E+12,11,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13206,NA,NA,3.3,9.292300385,8.77378645,9,1.96E+15,5.94E+12,9,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13209,NA,NA,1.5,7.572290606,7.39619935,8,3.74E+13,2.49E+11,12,150,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13212,NA,NA,1.5,7.572290606,7.39619935,12,3.74E+13,2.49E+11,14,150,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13241,NA,NA,3.3,9.292300385,8.77378645,14,1.96E+15,5.94E+12,14,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13242,NA,NA,3.3,9.292300385,8.77378645,16,1.96E+15,5.94E+12,16,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13243,NA,NA,3.3,9.292300385,8.77378645,11,1.96E+15,5.94E+12,11,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13244,NA,NA,3.3,9.292300385,8.77378645,14,1.96E+15,5.94E+12,14,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13245,NA,NA,3.3,9.292300385,8.77378645,14,1.96E+15,5.94E+12,16,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13246,NA,NA,3.3,9.292300385,8.77378645,13,1.96E+15,5.94E+12,14,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13247,NA,NA,3.3,9.292300385,8.77378645,13,1.96E+15,5.94E+12,15,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13248,NA,NA,3.3,9.292300385,8.77378645,8,1.96E+15,5.94E+12,10,330,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13425,NA,NA,1.5,7.572290606,7.39619935,20,3.74E+13,2.49E+11,24,150,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13428,NA,NA,1.5,7.572290606,7.39619935,20,3.74E+13,2.49E+11,23,150,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13429,NA,NA,1.5,7.572290606,7.39619935,34,3.74E+13,2.49E+11,39,150,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13432,NA,NA,1.5,7.572290606,7.39619935,32,3.74E+13,2.49E+11,33,150,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13433,NA,NA,1.5,7.572290606,7.39619935,20,3.74E+13,2.49E+11,20,150,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13636,NA,NA,0.8,5.592398846,5.68930886,20,3.91E+11,4890000010,27,80,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13650,NA,NA,1,5.633468456,5.63346846,45,4.30E+11,4300000044,62,100,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13750,NA,NA,1.2,6.038222638,5.95904139,24,1.09E+12,9099999951,27,120,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13751,NA,NA,1,5.633468456,5.63346846,35,4.30E+11,4300000044,37,100,3562,Depth
7,21,2017,Varbiro et al,Functional redundance modifies species-area relationship for freshwater phytoplankton,author,m2,yes,m,no,m3,yes,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,hungary,hortobágy national park ,13752,NA,NA,0.8,5.592398846,5.68930886,39,3.91E+11,4890000010,51,80,3562,Depth
